id,sexo,edad,nivel_esc,esc_cve,lenguaje,cognitivas,sociales,tecnicas,puesto,trabajos_n,palabras_n,validaciones_n,contactos_n,rimbo_n,sostenimiento,experiencia,atractivo,confiable
172,2,34,2,1996,1,0,4,0,4,8,51,37,500,1,0,0,2,0
173,1,33,2,2557,1,0,0,1,4,3,33,18,500,1,1,1,3,1
174,2,36,2,712,1,0,4,0,4,6,31,248,500,0,1,0,4,1
175,2,35,2,3462,1,0,0,2,4,5,97,233,500,2,0,0,5,1
176,2,31,2,2169,1,2,3,0,4,5,72,222,500,5,0,0,4,1
177,2,35,2,2213,1,0,2,1,1,3,31,9,500,3,1,1,4,1
178,2,35,2,651,0,0,1,0,4,0,49,2,500,0,0,0,3,1
180,1,38,2,712,1,1,3,0,4,5,77,98,500,2,1,0,4,1
181,1,35,2,2896,1,2,3,0,4,5,86,252,500,3,1,0,3,1
182,1,32,2,627,1,3,0,1,4,5,53,140,500,0,0,0,3,1
183,1,34,2,2169,1,0,9,1,1,2,77,95,500,1,0,1,3,1
184,2,31,2,627,1,9,0,0,4,6,104,42,500,2,0,0,3,1
186,2,33,2,514,1,2,5,1,4,5,69,0,500,2,0,1,4,1
188,1,39,1,2687,1,0,4,2,4,5,40,38,500,0,1,1,3,1
190,1,33,2,1635,1,0,2,0,2,7,113,168,500,2,0,0,4,1
192,1,30,2,1635,1,2,3,0,4,6,91,30,500,5,0,0,4,1
193,1,30,2,1635,1,1,5,0,4,5,56,55,500,5,0,0,2,0
194,2,30,2,693,1,3,2,3,4,3,68,0,500,1,1,1,4,1
196,1,35,2,2169,1,1,4,3,4,6,61,3,500,3,0,0,3,1
197,1,31,2,1024,1,0,5,1,4,7,51,22,500,1,0,1,2,0
199,2,32,2,2169,1,0,4,2,4,4,87,278,500,4,0,0,3,1
200,2,33,2,712,1,2,1,1,4,6,32,33,500,2,1,0,2,1
201,2,33,2,2213,1,2,2,1,4,6,70,495,500,2,1,0,3,1
202,2,36,2,640,1,2,5,2,1,5,51,17,500,3,0,1,3,0
205,1,34,1,2169,1,0,0,1,1,0,60,10,500,0,0,0,3,1
206,1,31,2,627,1,3,2,1,1,8,55,15,500,3,0,1,4,0
207,2,31,2,1393,1,0,0,1,1,2,32,6,500,0,0,0,2,0
208,1,31,2,3477,1,2,2,0,4,4,64,27,136,2,1,1,3,1
210,2,28,2,1635,1,0,2,2,1,4,15,12,500,0,0,0,3,1
211,2,30,2,1771,1,0,5,0,4,4,37,6,500,0,1,1,2,0
212,1,30,2,1771,1,0,4,1,2,4,25,47,500,0,1,0,3,0
213,1,35,2,1623,1,0,2,1,4,8,29,40,500,0,0,0,3,1
214,1,32,2,2213,1,0,2,0,2,5,54,115,500,0,1,0,3,0
216,1,34,2,1257,1,0,4,1,2,3,53,9,500,1,0,1,4,1
217,2,42,1,2169,1,5,3,0,2,3,49,36,500,2,0,1,4,1
224,2,32,2,712,0,2,3,1,4,1,11,2,150,1,1,0,1,0
225,1,34,2,2169,1,5,1,1,4,7,103,7,500,4,0,1,4,1
226,1,31,2,2687,0,0,1,2,4,3,104,0,459,4,1,1,5,1
227,2,31,2,1635,1,0,2,1,4,6,75,15,500,3,0,0,4,1
228,1,32,2,627,0,0,0,0,1,2,13,5,500,0,0,0,3,1
229,2,31,2,2687,1,0,1,1,4,4,57,0,500,0,1,0,3,1
230,2,32,2,1902,1,3,0,1,4,7,50,37,466,0,1,1,3,1
231,2,32,2,590,1,0,1,0,2,9,36,53,440,0,0,0,2,0
232,2,31,2,627,1,5,0,0,4,4,39,5,366,3,0,0,4,1
233,2,34,2,1635,1,5,3,1,2,2,47,23,500,1,0,0,4,1
234,1,35,2,693,1,5,2,0,4,3,49,0,95,0,1,0,2,0
235,1,34,1,460,0,14,12,8,4,10,119,43,500,0,1,1,3,0
237,2,32,1,3400,1,18,6,3,4,5,181,0,466,2,1,1,2,0
238,2,31,2,693,1,7,4,0,2,7,33,0,133,0,1,0,3,1
239,2,35,2,712,1,0,1,0,4,1,15,0,137,0,1,0,3,1
240,1,30,1,712,1,0,1,0,4,5,28,1,120,0,1,0,3,0
241,2,32,1,3485,1,8,5,7,4,12,94,20,120,1,1,0,4,1
242,2,31,2,627,0,1,0,0,4,5,12,0,106,0,0,0,4,1
243,1,32,2,210,1,3,2,1,4,4,77,6,164,1,1,1,2,0
244,2,31,1,712,0,0,0,0,4,5,3,0,62,0,1,0,2,0
245,1,32,2,2945,1,3,4,1,4,4,16,0,89,0,1,0,3,0
246,2,33,2,693,0,0,0,0,4,4,3,0,83,0,1,0,2,0
247,2,33,2,461,0,2,0,1,4,1,20,4,147,0,1,0,3,1
248,2,34,1,1393,1,3,3,2,4,2,69,23,130,0,0,0,4,1
249,2,31,1,712,1,6,8,2,4,8,76,6,73,0,1,0,2,0
250,2,30,1,712,1,3,3,2,4,12,100,32,194,0,1,0,3,1
251,2,33,2,712,0,0,0,0,4,0,4,0,35,0,1,0,2,0
252,1,31,2,712,0,0,0,0,4,7,6,0,51,0,1,0,3,0
253,2,33,2,712,1,3,0,0,4,3,29,1,104,1,1,1,3,0
254,1,34,2,712,1,0,0,1,4,7,39,0,63,0,1,0,3,0
255,2,33,2,712,1,4,5,0,4,5,85,89,500,0,1,0,3,0
256,2,32,1,712,0,7,4,3,4,5,27,5,89,0,1,0,3,0
257,2,30,1,1453,1,3,1,0,4,5,75,24,133,0,1,1,3,0
258,2,36,2,40,1,0,1,0,4,3,22,0,11,0,1,1,3,0
259,2,34,1,2422,0,0,0,0,4,3,2,0,30,0,0,0,2,0
260,2,31,1,693,1,3,0,0,4,4,21,4,95,0,1,0,3,1
261,2,38,1,2557,1,5,7,1,2,4,45,0,2,0,1,0,2,0
262,2,32,1,1453,1,6,4,0,4,4,55,3,312,1,1,1,3,0
263,2,32,2,2829,0,0,0,0,4,1,3,0,0,0,1,0,2,0
264,2,34,1,712,1,8,4,6,4,9,66,3,260,0,1,0,3,0
265,2,35,1,461,1,3,2,1,4,9,43,21,77,0,1,0,3,1
266,2,31,2,514,1,7,5,0,4,6,96,10,7,0,0,0,3,0
267,2,32,2,1402,1,2,4,3,4,2,56,0,20,0,0,1,3,0
270,1,31,1,1008,0,3,5,0,4,5,81,0,50,1,0,1,5,1
271,2,31,2,460,0,0,0,0,4,5,8,0,74,0,1,0,2,0
272,2,30,1,3039,1,1,2,2,4,9,131,17,105,0,1,0,2,0
273,1,28,2,2948,1,7,6,1,4,5,97,0,26,0,1,0,2,0
274,2,34,2,147,1,0,3,0,4,5,30,7,179,0,1,0,2,0
275,1,33,1,3536,0,0,0,0,4,6,4,0,500,0,1,0,2,0
276,1,40,1,712,1,5,5,1,4,5,65,5,206,0,1,0,3,1
277,1,33,2,710,1,4,4,0,4,5,86,3,105,0,1,0,3,0
278,2,32,1,712,1,0,0,1,3,2,39,0,10,0,1,1,3,0
279,2,36,2,712,1,0,0,0,3,1,14,0,17,0,1,0,2,1
280,2,31,2,712,1,4,2,1,4,3,35,0,7,0,1,1,3,1
281,2,32,1,712,0,0,0,0,4,4,6,0,3,0,1,0,2,0
282,2,34,1,712,1,0,0,0,3,3,53,0,25,0,1,1,3,1
283,1,34,1,712,1,0,0,0,4,1,6,0,36,0,1,0,3,1
284,2,34,1,1024,1,1,1,0,4,2,136,1,88,6,0,0,3,1
287,2,31,2,712,0,0,0,0,4,5,11,0,28,0,1,0,3,0
288,1,35,1,2948,0,1,2,1,4,3,35,0,57,0,1,0,4,1
289,2,32,1,712,1,0,0,1,1,4,17,0,2,0,1,0,2,0
290,2,31,2,2948,1,0,0,0,4,2,15,0,140,0,1,0,4,1
291,1,31,1,1453,0,2,3,3,4,2,23,0,6,0,1,0,5,1
293,2,29,1,659,0,6,8,5,4,2,36,298,500,0,0,1,5,1
295,2,32,1,1402,1,3,3,1,3,5,36,0,72,0,0,1,3,1
296,2,32,1,2213,1,6,5,0,4,9,61,13,500,0,1,0,2,0
297,2,32,1,2169,0,2,0,0,4,5,68,0,500,0,0,0,4,1
298,1,31,1,1635,0,10,16,7,4,9,228,42,500,7,0,1,5,1
299,1,31,1,2169,0,0,0,0,4,7,3,0,500,0,0,0,3,0
301,1,33,2,2169,0,3,5,7,4,5,149,22,437,3,0,0,3,0
305,1,33,2,2732,1,3,3,3,4,10,100,30,500,0,0,1,2,0
306,2,32,1,590,0,11,5,1,4,5,147,430,500,0,0,0,3,1
307,1,34,1,2169,0,5,9,2,4,6,28,13,500,0,0,0,3,1
308,1,32,1,590,0,15,13,5,4,2,252,141,500,4,0,1,4,1
309,1,30,1,712,1,7,10,5,4,7,161,71,500,2,1,0,3,1
310,1,32,1,2169,1,11,6,4,3,4,85,40,500,1,0,1,3,0
311,1,33,1,2169,0,4,11,5,4,5,220,121,500,0,0,1,3,0
312,1,35,1,2169,1,8,7,2,1,3,195,63,500,2,0,1,4,1
313,1,35,1,2169,0,10,4,1,4,5,117,46,500,0,0,0,3,0
314,1,30,1,2169,1,6,7,4,4,8,104,105,500,1,0,0,4,0
315,1,32,2,2169,1,3,4,1,4,7,70,43,500,2,0,0,3,0
316,1,31,1,2169,0,0,7,6,4,6,154,49,500,3,0,0,4,1
318,1,32,1,1623,1,8,9,6,4,9,196,10,500,4,0,1,5,1
320,2,31,2,712,0,8,6,2,4,7,144,122,500,3,1,0,4,1
322,2,33,1,614,0,9,8,2,4,5,142,223,500,5,0,1,5,1
323,2,31,1,2169,0,15,11,7,4,13,223,93,500,5,0,1,5,1
325,2,31,1,712,1,8,5,1,4,10,105,91,500,0,1,1,4,1
326,2,33,1,1635,1,4,3,1,4,2,89,80,500,0,0,0,3,0
328,1,33,1,2169,0,10,9,2,4,3,98,253,500,0,0,0,2,0
329,2,31,1,2169,0,7,11,2,4,7,93,86,500,0,0,0,1,0
330,2,31,1,1024,1,6,4,3,3,9,148,219,500,0,0,0,2,0
331,2,30,1,688,1,3,0,0,4,9,49,22,500,0,1,0,2,0
334,1,31,2,3368,1,1,8,2,4,6,92,6,499,3,1,1,2,0
335,1,31,1,2422,1,8,2,3,4,9,170,62,500,0,0,1,4,1
336,1,36,1,2169,0,6,0,4,4,5,113,58,486,0,0,1,4,1
338,1,31,2,710,0,0,1,4,4,7,86,48,392,0,1,1,3,0
339,1,32,2,2557,0,0,0,0,4,8,28,0,288,1,1,0,3,0
340,2,34,1,514,1,4,3,0,4,6,62,21,290,0,0,0,3,1
342,1,31,2,460,0,1,2,2,4,4,132,36,500,0,1,1,3,1
343,1,30,1,461,0,8,12,5,4,7,240,109,500,5,1,1,5,1
344,1,32,1,2422,0,9,4,6,4,11,57,78,500,0,0,0,1,0
346,1,31,2,1024,0,8,15,4,1,9,68,69,500,7,0,0,3,0
347,1,35,1,1635,0,8,5,1,4,4,228,139,500,7,0,0,4,0
348,1,30,1,2213,1,4,8,2,2,6,145,38,500,0,1,1,3,0
349,1,31,1,514,1,3,3,1,1,4,27,6,500,0,0,0,2,0
350,1,33,1,1453,1,10,7,0,2,9,143,78,500,0,1,0,2,1
352,2,31,1,712,0,5,13,3,4,5,216,527,500,6,1,1,4,1
354,1,31,1,712,0,8,17,1,2,8,153,324,500,0,1,0,3,1
355,1,37,2,3485,0,12,18,4,1,2,210,124,500,4,1,0,5,1
356,2,35,1,2169,0,8,11,5,4,7,236,199,500,5,0,1,4,1
357,2,33,2,2213,0,7,10,5,4,3,91,28,500,0,1,0,3,1
358,1,30,1,2169,1,3,5,1,4,5,24,0,226,0,0,0,2,0
359,1,32,1,712,0,7,0,0,4,10,48,0,366,6,1,1,4,1
360,1,33,1,712,0,0,0,0,4,5,3,0,27,0,1,0,1,0
361,1,30,2,1635,0,16,13,7,4,6,250,195,500,3,0,0,4,1
363,2,35,1,712,1,1,3,2,4,11,47,21,500,0,1,1,3,1
364,1,32,1,2833,1,12,9,5,4,6,183,160,500,0,1,1,3,0
365,2,33,1,712,0,17,11,5,4,15,172,72,500,4,1,1,4,1
366,1,33,1,712,1,6,6,4,2,6,188,35,500,2,1,1,3,1
367,1,32,1,2169,0,6,6,3,2,7,122,6,500,3,0,1,4,1
368,1,31,1,712,0,11,0,2,4,6,132,67,347,2,1,0,3,1
369,1,31,1,627,0,7,7,1,1,5,121,55,245,0,0,0,2,1
370,1,35,1,2948,1,3,2,3,2,5,135,58,500,0,1,1,3,1
371,1,29,1,1453,0,3,6,6,1,12,121,70,500,2,1,1,4,1
372,2,32,2,1611,0,5,10,5,2,3,184,292,500,2,0,0,5,1
373,1,30,1,590,0,7,0,0,4,8,58,35,500,0,0,0,2,0
374,2,35,2,853,1,7,4,1,4,5,203,22,500,0,1,1,3,1
375,2,32,2,645,0,0,5,0,2,6,48,75,500,0,0,0,3,1
376,1,35,1,712,1,7,1,3,2,9,127,30,500,1,1,1,4,1
377,2,32,1,590,0,2,0,0,4,4,45,56,500,0,0,0,2,0
378,2,32,1,2169,0,6,5,3,4,7,57,11,500,0,0,0,2,0
379,1,32,1,1635,0,10,13,9,4,10,192,127,500,3,0,1,5,1
381,1,32,2,1069,1,5,8,5,2,5,83,1,500,1,1,0,2,0
382,1,31,1,640,1,6,19,9,4,5,240,101,500,1,0,0,3,1
383,2,32,1,2169,1,12,3,0,4,8,45,4,193,5,0,0,5,1
384,2,31,1,590,0,7,6,1,4,6,74,203,500,0,0,0,2,1
386,1,34,1,1056,0,12,18,15,4,14,417,43,305,3,1,0,3,0
388,2,33,2,1453,1,6,9,3,4,4,218,289,500,0,1,1,3,1
389,1,33,1,2169,1,4,2,2,4,2,165,3,500,0,0,0,2,0
390,1,33,2,712,1,8,13,1,4,9,172,54,500,2,1,1,4,1
391,2,34,2,1635,0,0,1,0,4,5,25,9,500,0,0,0,2,0
392,1,31,1,2587,1,7,3,0,2,5,50,19,500,0,1,0,2,0
393,1,31,1,2683,1,6,11,6,1,8,232,322,500,1,1,0,5,1
394,2,31,2,2694,1,4,1,3,4,9,85,52,500,0,1,0,2,0
396,1,32,1,3400,1,7,2,1,4,8,58,6,65,0,1,0,2,0
397,1,34,1,712,1,0,2,2,4,1,37,0,40,0,1,0,3,0
398,1,36,1,2169,0,0,5,2,2,4,25,0,82,0,0,0,3,1
399,1,33,1,1623,1,13,15,2,1,4,252,139,500,5,0,1,5,1
400,1,35,1,1770,1,2,5,0,4,5,40,1,500,0,1,1,3,1
402,1,35,1,2169,0,3,8,3,1,8,75,52,500,0,0,1,5,1
403,1,32,1,1402,1,2,2,1,4,7,33,7,500,1,0,0,2,0
404,1,33,1,2169,0,21,9,1,4,7,197,70,500,3,0,0,3,1
405,2,33,1,2194,1,4,5,2,4,5,66,16,500,0,0,0,2,0
406,2,35,1,627,1,2,1,1,4,6,38,11,248,0,0,0,2,0
407,2,34,2,2169,0,1,2,1,2,6,62,87,500,1,0,0,3,1
408,2,31,1,2687,0,0,0,0,4,3,3,0,112,0,1,0,2,0
409,1,31,1,496,1,6,2,0,4,3,45,1,343,1,0,0,3,1
410,1,34,1,2185,1,0,2,5,4,6,74,5,232,2,0,0,3,1
411,1,30,1,651,0,2,3,4,4,7,18,2,169,0,0,0,2,0
412,1,31,1,648,1,13,7,2,1,3,171,2,500,6,0,1,3,1
413,2,32,1,712,1,2,3,0,4,5,40,78,500,0,1,0,1,0
415,1,35,1,2897,1,4,0,1,4,4,50,0,384,0,1,0,4,1
416,1,33,2,1635,1,9,9,5,4,2,180,10,90,4,0,1,5,1
417,1,29,1,1453,1,0,2,2,4,5,80,3,383,0,1,1,2,0
420,2,32,2,712,1,4,5,2,4,6,27,0,219,0,1,0,2,0
421,1,31,1,1393,1,5,3,3,4,5,75,76,265,0,0,1,1,0
422,1,34,1,461,0,0,5,2,4,5,65,8,500,2,1,1,4,1
423,1,30,1,2133,0,4,3,3,2,6,65,132,500,0,0,0,1,0
425,2,35,1,712,1,5,6,0,4,9,48,0,121,0,1,0,2,0
427,2,33,1,494,0,1,0,0,1,0,45,0,284,0,0,1,3,1
428,2,31,1,3316,1,9,9,1,4,4,151,67,500,1,0,1,4,1
429,1,36,1,2890,0,0,0,0,2,1,6,0,177,0,1,0,2,0
430,1,36,2,3105,0,0,0,3,4,7,35,3,320,0,0,1,3,1
431,1,33,2,3372,1,0,4,1,4,4,23,0,136,0,1,1,3,1
432,1,36,1,1635,1,2,1,1,4,5,56,7,312,0,0,1,3,1
433,2,35,1,2169,0,11,9,5,4,8,129,34,500,0,0,0,2,0
435,2,32,2,3029,1,0,2,0,4,6,23,1,199,0,1,0,2,0
436,1,35,2,712,1,6,7,0,4,4,190,1,33,2,1,1,4,1
437,2,32,2,712,1,1,0,0,3,4,28,1,143,0,1,0,2,0
438,1,34,2,1326,1,0,0,1,4,8,28,0,57,0,0,1,3,1
439,2,33,2,2958,1,0,0,0,4,5,16,0,70,0,1,0,2,0
440,2,33,1,3485,1,5,2,0,4,2,39,3,68,0,1,1,3,0
441,2,30,1,1771,0,0,2,0,4,4,15,0,2,0,1,0,2,0
442,2,34,1,1453,1,2,0,5,4,2,140,0,13,2,1,0,5,1
443,2,31,1,1453,0,2,6,1,4,5,18,0,32,0,1,0,2,0
444,1,35,1,712,1,0,1,0,4,3,32,2,102,3,1,0,2,0
445,2,31,1,450,0,0,0,0,4,15,24,19,487,0,1,0,2,0
446,1,33,1,3400,1,3,6,3,4,6,76,11,283,0,1,0,3,1
448,1,31,2,213,1,6,6,1,4,7,123,0,62,0,1,0,3,1
449,1,31,1,712,0,5,8,2,2,4,41,17,500,0,1,0,2,0
450,2,32,1,3039,1,4,3,2,4,9,84,8,500,0,1,0,2,0
451,1,34,1,627,1,8,6,2,4,7,121,71,500,0,0,0,2,0
452,1,30,1,3371,1,11,5,4,4,8,113,0,59,2,1,0,4,1
453,1,32,1,1878,1,0,2,0,4,6,22,0,92,0,0,0,2,0
455,1,32,2,3526,1,5,2,0,4,6,67,4,298,0,1,0,3,1
456,1,35,1,712,1,6,2,0,4,4,31,2,220,0,1,0,3,0
457,2,33,1,2687,1,3,0,1,4,4,41,4,221,0,1,0,3,1
458,2,32,1,2169,0,2,2,4,4,4,48,22,500,0,0,0,2,0
459,1,32,1,3480,1,3,4,1,2,2,52,0,97,0,1,1,3,1
460,1,33,2,627,0,3,1,2,4,11,1,40,500,0,0,0,1,0
461,2,32,2,2169,1,1,1,0,4,5,44,22,214,0,0,0,2,0
462,1,31,2,805,1,3,1,2,4,6,85,1,407,1,1,1,4,1
463,2,34,1,627,0,0,2,3,4,7,33,4,319,0,0,0,3,1
466,2,33,2,712,0,16,7,2,4,6,206,0,34,2,1,1,5,1
467,2,35,1,460,1,3,10,1,4,5,83,10,89,0,1,0,2,0
468,1,32,2,3400,1,6,3,2,4,5,142,3,117,1,1,1,4,1
469,2,33,1,2169,0,0,1,0,2,9,6,0,479,0,0,0,1,0
470,1,31,2,1635,1,0,1,0,4,7,12,0,165,0,0,0,2,0
471,1,31,2,3039,1,2,6,0,4,4,58,1,106,0,1,0,2,0
472,2,32,1,142,0,1,4,1,4,9,80,34,229,1,1,1,4,1
473,1,33,1,147,1,3,10,1,4,1,70,0,128,2,1,1,4,1
474,2,35,2,1596,0,2,1,3,4,1,30,0,70,0,0,0,2,0
475,1,30,2,2315,1,2,6,0,4,8,39,16,325,0,1,0,1,0
476,2,35,2,3145,0,0,0,0,4,4,4,0,301,0,1,0,2,0
477,1,33,2,651,1,0,1,1,4,2,28,0,35,0,0,0,1,0
479,1,31,1,2687,1,2,2,0,4,2,30,0,147,0,1,0,3,1
480,1,33,2,712,1,3,6,2,4,3,58,0,50,0,1,0,2,0
482,1,30,1,1024,0,2,5,1,4,7,23,11,384,0,0,0,2,0
483,1,32,2,2213,0,8,12,2,4,9,107,5,78,0,1,0,2,0
484,2,31,1,1750,0,0,0,0,4,5,4,0,256,0,1,0,1,0
485,2,29,1,1393,1,2,3,2,4,6,30,0,327,0,0,0,2,0
486,2,31,2,1635,1,2,2,1,4,10,26,1,103,0,0,0,2,0
487,2,31,2,2829,1,0,3,0,4,4,29,4,500,0,1,0,2,0
488,1,31,2,2020,1,6,5,3,4,9,49,1,90,0,1,0,2,0
489,2,31,2,2557,1,3,2,0,4,6,18,5,105,0,1,0,2,0
490,2,31,1,651,1,2,1,0,2,9,13,1,460,0,0,0,2,0
491,1,30,2,1453,1,0,0,0,4,3,19,3,293,0,1,0,2,0
492,1,31,1,1623,1,0,0,0,4,8,22,0,157,0,0,1,3,1
493,2,32,2,3145,1,2,1,1,4,7,74,14,500,0,1,0,3,1
494,1,33,2,810,0,0,0,0,4,6,6,0,77,0,1,0,2,0
495,1,33,2,712,1,0,0,0,4,3,2,0,49,0,1,0,2,0
497,1,36,1,2829,0,7,15,4,4,11,155,46,500,3,1,1,4,1
498,2,33,1,2950,1,1,3,5,4,6,49,3,74,1,1,1,3,1
499,1,31,1,2169,0,0,4,2,4,2,99,69,331,0,0,0,2,0
500,1,30,1,1024,0,8,7,3,4,4,34,0,257,0,0,0,1,0
501,1,33,2,436,0,0,0,0,4,2,3,0,117,0,0,0,2,0
502,1,30,2,1453,1,3,0,1,4,2,18,3,109,0,1,0,2,0
503,2,31,1,1024,1,2,1,0,4,4,16,3,42,0,0,0,1,0
504,1,30,2,2958,1,2,0,1,4,4,54,0,163,0,1,1,3,0
505,2,34,1,904,0,2,3,1,4,3,25,0,57,0,1,0,1,0
506,2,33,1,1393,1,3,3,0,4,8,26,3,271,0,0,0,1,0
507,2,31,2,514,0,2,2,0,4,3,32,6,88,0,0,0,2,0
508,1,31,1,1257,0,0,0,1,4,2,7,0,19,0,0,0,2,0
509,1,34,1,693,1,3,1,0,4,7,41,0,42,0,1,0,2,0
510,2,33,2,1917,1,3,5,0,4,3,88,3,44,0,1,1,3,1
512,1,30,1,2213,1,2,7,2,4,10,122,67,500,0,1,0,2,0
513,1,31,1,2169,0,11,7,4,4,9,156,635,500,0,0,0,2,0
514,1,33,1,1453,0,12,16,4,2,11,233,254,500,4,1,1,5,1
515,1,33,1,2169,0,5,9,4,1,8,54,130,500,0,0,0,2,0
517,1,32,1,1453,0,18,14,7,3,12,225,210,500,1,1,1,5,1
518,2,30,1,1623,0,7,5,1,2,10,44,157,500,0,0,0,2,0
519,1,30,1,1635,1,5,6,2,2,7,68,56,500,0,0,0,2,0
520,1,31,1,2945,0,12,10,6,4,7,256,248,500,0,1,0,3,1
521,2,32,2,1273,0,2,0,1,4,3,105,74,500,0,1,0,2,0
522,1,32,2,2557,1,9,5,1,4,11,102,6,216,0,1,1,3,1
523,1,34,1,2687,1,8,11,6,2,7,87,62,500,0,1,0,2,0
524,1,30,1,1611,0,5,5,1,4,8,40,13,500,0,0,0,2,0
525,1,37,1,2330,1,6,5,0,4,4,43,0,500,0,1,0,2,0
526,1,33,2,1209,1,0,3,0,4,5,61,3,351,1,0,1,3,1
527,1,35,2,693,0,0,0,0,4,4,13,0,399,0,1,0,2,0
528,1,35,1,3400,1,3,3,0,4,2,41,17,500,0,1,0,2,0
531,1,35,2,1635,1,4,4,0,4,5,24,6,340,0,0,0,2,0
532,1,31,1,2213,1,17,10,6,2,8,342,30,261,0,1,1,3,0
535,1,31,1,710,1,2,5,2,3,10,112,0,500,0,1,1,3,1
536,2,32,1,1056,1,4,3,1,4,8,123,16,291,1,1,0,4,1
538,1,33,1,1288,0,0,0,0,4,6,44,25,429,0,1,1,3,1
539,2,35,1,712,1,5,0,2,4,7,70,70,500,0,1,0,3,1
540,2,29,1,395,1,3,4,0,1,3,37,3,389,0,0,1,4,1
542,1,32,1,1453,0,10,4,1,4,7,90,1,193,5,1,1,4,1
543,1,35,2,693,0,0,0,1,4,4,68,8,500,0,1,0,3,0
545,2,34,1,904,1,0,1,0,4,9,50,4,265,0,1,0,4,1
548,1,32,2,2087,1,4,5,1,4,6,99,21,493,3,1,1,4,1
549,1,31,1,1453,1,0,2,1,2,4,31,0,296,1,1,1,3,1
550,1,32,2,693,1,2,3,2,4,5,60,7,500,0,1,1,3,1
551,1,32,1,712,1,5,7,1,4,9,60,0,125,0,1,0,2,0
552,2,31,2,651,1,6,2,0,4,5,91,23,479,4,0,1,3,1
553,2,32,2,3154,1,2,6,0,4,5,78,0,193,0,1,0,2,0
554,2,33,1,2325,1,2,8,3,4,4,129,0,77,0,1,0,4,1
557,1,31,2,2609,0,0,6,3,4,10,157,92,144,2,1,0,1,0
558,2,31,1,712,1,6,2,1,4,4,33,39,500,0,1,0,2,0
559,1,34,1,3400,0,0,0,0,4,11,4,0,288,0,1,0,2,0
560,1,33,1,2829,1,3,4,0,4,5,35,0,237,0,1,0,3,1
561,1,41,1,289,1,0,0,1,4,2,92,0,175,4,0,0,4,1
562,2,31,1,166,0,2,6,4,4,9,168,29,411,4,1,1,4,1
563,2,32,2,1280,1,13,7,4,4,2,157,0,369,0,1,1,3,1
564,1,31,1,1070,1,0,3,0,4,6,52,7,273,0,1,0,2,0
565,1,35,2,1177,0,2,0,0,4,6,108,110,500,1,1,0,3,1
566,1,34,2,693,1,0,0,1,2,9,15,0,500,1,1,0,3,0
568,1,33,2,712,1,0,0,0,4,1,19,1,432,0,1,0,3,0
569,1,31,1,2169,1,5,9,0,4,2,154,40,500,0,0,0,4,1
570,2,32,1,1611,1,7,6,3,4,4,78,0,69,0,0,0,2,0
571,2,29,2,2213,1,2,2,0,4,5,21,0,387,0,1,0,3,1
572,2,30,1,3400,1,6,6,2,3,8,115,2,56,1,1,0,4,1
573,2,31,2,712,0,7,4,2,2,6,51,9,500,0,1,0,4,1
574,2,32,1,3524,1,3,0,1,4,5,79,10,129,0,1,1,4,1
575,2,32,1,2948,1,7,9,0,4,5,116,6,124,0,1,0,3,1
577,2,36,1,1917,1,3,0,1,4,6,10,43,500,1,1,0,3,0
578,2,31,2,461,1,5,4,1,4,6,88,20,500,0,1,0,3,1
579,1,31,2,801,0,2,1,2,4,8,151,101,399,0,1,1,4,1
580,1,34,2,1024,0,0,3,2,4,11,24,13,500,0,0,0,3,1
581,2,33,2,2897,1,2,5,0,4,7,24,0,269,0,1,0,3,0
582,2,32,2,2897,1,2,0,0,4,5,72,2,368,0,1,1,4,1
583,1,33,1,1635,1,9,3,5,4,2,50,214,500,0,0,0,4,1
584,2,33,1,1623,0,5,2,3,4,7,51,37,500,1,0,1,4,1
585,1,32,2,2213,1,6,4,1,4,3,75,3,126,3,1,0,4,1
586,2,30,2,1771,1,0,7,1,4,7,65,32,346,0,1,0,3,1
587,2,35,1,712,1,5,4,3,4,8,48,0,155,3,1,0,2,0
588,2,30,1,1635,1,2,6,2,4,6,122,26,178,0,0,1,3,1
589,1,30,2,1453,1,0,0,0,4,4,32,6,425,0,1,1,3,1
590,2,31,1,147,0,0,0,0,4,4,5,0,384,0,1,0,2,0
591,1,30,2,2958,1,3,1,1,3,6,42,1,205,0,1,0,3,1
593,2,30,1,712,1,10,2,2,2,10,10,139,500,0,1,0,3,1
595,2,32,2,712,1,4,11,0,4,4,160,35,407,2,1,1,4,1
596,1,26,2,2833,1,6,8,2,4,4,64,1,193,0,1,1,3,1
597,2,31,2,514,1,3,2,0,4,4,27,0,95,0,0,0,2,0
598,1,33,2,2822,0,0,0,0,4,3,3,0,19,0,1,0,2,0
599,2,35,1,590,0,2,2,0,4,7,44,64,500,0,0,0,4,1
600,1,30,1,2213,0,14,6,3,4,7,101,0,500,6,1,1,4,1
601,2,33,1,540,0,0,0,0,4,7,5,0,500,0,0,0,1,0
602,2,34,1,2213,1,0,2,0,4,2,29,16,95,0,1,0,3,0
603,1,33,1,1623,1,3,7,1,2,8,227,27,500,6,0,1,4,1
605,1,29,1,2732,0,4,1,2,4,11,77,39,308,1,0,0,4,1
606,2,31,1,2169,0,10,5,6,4,8,224,150,420,3,0,1,4,1
607,2,29,2,2194,1,1,3,2,4,6,50,0,334,0,0,0,2,0
