id,entidad,sexo,edad,nivel_esc,esc_cve,lenguaje,cognitivas,sociales,tecnicas,puesto,trabajos_n,palabras_n,validaciones_n,contactos_n,rimbo_n,sostenimiento,experiencia,atractivo,confiable
4475,Centro,2,32,2,2422,1,7,11,5,4,20,169,90,500,2,0,1,2,1
4476,Centro,2,34,1,2422,1,3,6,0,2,11,103,36,500,2,0,1,3,1
4477,Centro,2,31,2,2422,1,4,4,1,4,12,149,0,500,1,0,0,3,0
4478,Centro,2,31,2,2422,1,2,6,0,2,10,283,6,500,2,0,0,2,1
4479,Centro,2,36,1,2422,1,5,3,2,2,10,107,314,500,2,0,1,4,1
4480,Sur,1,36,1,2422,1,9,12,4,2,11,207,112,500,3,0,1,3,1
4481,Norte,1,31,1,2958,1,4,4,2,4,8,313,0,74,0,1,0,2,0
4482,Centro,2,34,2,2958,1,0,2,6,1,10,168,68,370,0,1,0,3,1
4483,Centro,2,30,2,2958,1,0,3,0,4,9,15,0,279,0,1,0,2,1
4484,Centro,2,33,2,2958,1,4,4,2,4,12,62,33,500,0,1,0,1,0
4485,Centro,1,35,2,2958,1,8,7,2,2,12,297,72,140,1,1,1,5,1
4487,Centro,2,33,2,651,1,2,2,1,4,18,258,94,273,2,0,1,4,1
4490,Centro,2,36,2,712,1,2,1,1,4,5,109,0,130,0,1,1,3,0
4491,Centro,1,35,1,514,1,6,4,1,4,10,107,106,500,0,0,0,3,1
4492,Centro,2,31,2,651,1,3,1,0,4,10,42,12,500,0,0,0,1,0
4493,Centro,2,32,2,651,1,0,1,2,4,8,216,16,58,0,0,1,3,0
4494,Centro,1,40,2,3462,1,2,2,1,1,8,292,9,33,0,0,1,3,1
4495,Centro,2,41,2,3462,1,0,2,1,4,6,20,5,279,0,0,0,4,1
4496,Centro,2,32,2,3462,1,7,8,1,4,14,151,83,500,0,0,0,1,0
4498,Centro,2,35,2,3462,1,7,3,1,4,9,99,21,155,0,0,0,4,1
4499,Centro,2,32,2,3462,1,0,4,4,4,10,139,110,295,0,0,0,3,1
4501,Centro,1,31,2,1635,1,2,3,0,2,10,286,6,317,2,0,1,1,0
4502,Centro,2,33,2,3462,1,8,3,1,4,10,170,24,380,0,0,0,3,1
1,Centro,2,32,1,627,1,5,2,2,2,9,142,4,500,3,0,1,4,1
2,Centro,1,36,1,2169,0,0,2,0,4,8,68,52,500,1,0,1,3,1
3,Centro,2,33,1,2169,0,6,16,2,4,4,166,64,500,3,0,1,4,1
4,Centro,1,31,1,651,1,4,4,1,2,2,31,18,500,0,0,0,4,1
5,Centro,1,32,1,2169,0,9,8,1,4,2,107,305,500,0,0,0,1,0
7,Centro,2,33,1,627,0,5,6,1,2,7,29,23,500,0,0,0,1,0
9,Centro,2,32,1,803,0,20,20,6,4,10,356,74,500,7,1,0,4,1
11,Centro,2,31,1,632,0,3,6,2,2,6,3,117,500,0,0,0,4,1
12,Centro,2,32,1,1024,0,10,17,4,4,8,162,234,500,4,0,1,5,1
16,Centro,1,31,1,2169,1,5,5,1,4,2,48,12,500,0,0,0,4,1
17,Centro,2,31,1,2169,0,14,11,3,2,9,84,111,500,1,0,0,2,1
20,Centro,2,32,1,712,0,0,0,3,4,5,104,117,500,1,1,0,3,1
21,Centro,1,34,1,645,1,6,10,0,1,10,167,132,500,4,0,1,5,1
23,Centro,1,34,1,2169,0,6,2,7,4,5,134,201,500,1,0,1,5,1
24,Centro,1,30,2,2169,0,16,12,3,4,13,249,72,500,15,0,1,5,1
27,Centro,1,31,1,2169,1,3,7,1,2,5,81,76,500,0,0,0,3,1
28,Centro,1,36,2,1453,1,4,4,1,4,5,108,14,96,2,1,1,4,1
29,Centro,1,31,1,1771,1,0,1,1,4,3,77,0,4,0,1,1,4,1
31,Norte,2,32,1,147,1,3,0,1,4,4,70,26,149,0,1,0,3,0
32,Centro,2,35,2,712,1,2,2,1,4,5,180,43,88,0,1,1,3,0
33,Centro,2,32,1,1635,0,9,7,4,4,5,51,9,85,0,0,0,2,1
34,Norte,2,32,1,2829,1,0,4,1,3,5,72,15,130,0,1,0,4,1
37,Centro,2,28,1,3400,0,0,0,0,4,4,7,0,213,0,1,0,1,1
40,Centro,2,33,2,2557,1,2,3,1,2,4,94,2,225,0,1,0,3,1
41,Centro,2,33,2,2422,1,0,7,0,4,7,34,15,189,0,0,0,2,1
42,Centro,1,30,1,2213,0,0,0,0,4,0,15,0,447,0,1,0,2,0
43,Centro,2,33,2,1453,0,3,6,2,4,6,91,68,500,0,1,1,3,0
44,Centro,1,31,2,2557,1,0,0,0,4,2,5,1,130,0,1,0,2,0
45,Centro,1,33,1,2213,0,10,8,4,2,8,43,0,295,5,1,1,5,1
46,Centro,2,31,1,2959,1,7,5,3,4,7,123,54,411,0,1,0,2,1
47,Centro,2,31,2,2169,1,2,3,0,1,4,14,0,500,0,0,0,1,1
48,Centro,1,33,1,2402,1,3,1,1,4,6,83,109,500,0,0,0,3,1
50,Centro,1,30,1,1024,0,4,3,3,4,10,66,83,500,0,0,1,2,0
51,Centro,2,32,1,627,0,0,1,0,2,3,7,0,500,0,0,0,1,0
52,Centro,1,32,1,2169,0,9,12,6,4,11,165,267,500,4,0,0,5,1
53,Centro,2,32,1,2213,1,5,6,1,4,9,69,16,500,0,1,1,3,0
54,Centro,1,35,1,2213,1,0,9,2,4,8,96,61,500,0,1,1,4,1
55,Centro,1,34,1,712,1,3,4,0,4,11,85,27,408,2,1,1,3,0
56,Centro,1,30,1,2169,0,8,13,5,4,10,220,259,500,1,0,0,5,1
57,Centro,2,33,2,1453,1,2,2,2,4,9,101,3,166,1,1,0,3,0
58,Centro,1,31,1,693,1,3,4,0,4,6,53,5,331,3,1,0,3,1
59,Centro,1,34,2,712,1,7,5,0,4,7,145,258,500,0,1,1,3,1
60,Centro,2,35,2,766,1,5,5,4,2,5,127,0,500,0,0,0,2,0
62,Centro,1,33,2,2557,1,2,1,2,2,10,51,1,500,2,1,1,4,0
63,Centro,2,31,1,619,0,11,12,2,4,9,170,190,500,1,0,1,3,1
64,Centro,1,31,1,2169,0,0,6,0,4,7,44,60,327,0,0,0,3,1
67,Centro,1,29,2,651,1,3,5,0,2,6,143,1,270,1,0,0,2,0
68,Centro,1,35,1,2169,0,7,6,3,4,4,95,101,500,0,0,0,2,0
69,Centro,1,32,1,1453,0,2,4,2,4,13,181,260,500,3,1,0,2,0
70,Centro,2,31,2,1024,1,11,12,4,2,6,163,1,500,4,0,1,1,0
72,Centro,1,32,2,1625,0,0,3,3,4,13,170,92,422,3,0,0,3,1
73,Centro,1,34,1,1024,1,7,6,10,4,8,107,36,500,0,0,0,3,0
75,Centro,1,32,2,630,1,2,3,0,2,7,270,0,233,1,0,0,5,1
76,Centro,2,28,2,1453,0,1,1,6,4,8,175,166,500,5,1,1,4,1
78,Centro,1,34,1,712,1,8,4,3,4,10,189,38,82,0,1,0,4,1
79,Centro,1,35,1,712,0,1,0,0,4,2,134,14,500,1,1,1,3,0
80,Centro,2,33,1,1904,1,3,3,1,4,7,45,12,311,0,1,0,1,0
81,Centro,2,34,2,2396,1,2,1,0,2,5,25,0,500,0,0,1,3,0
83,Centro,2,36,1,712,1,3,2,0,4,8,20,0,37,0,1,0,3,0
84,Centro,1,34,2,2213,1,1,3,0,4,7,13,0,22,0,1,0,1,0
85,Centro,2,30,2,1757,1,6,5,0,2,5,35,0,88,0,1,0,1,0
86,Centro,2,34,2,712,1,0,4,0,4,7,21,0,54,0,1,0,1,0
87,Centro,1,32,1,1792,1,2,1,2,4,3,71,0,89,0,1,1,3,1
89,Centro,1,31,1,2213,1,4,1,3,4,8,164,0,500,3,1,0,2,0
90,Centro,2,29,2,648,1,3,8,1,4,7,32,26,500,0,0,0,2,0
91,Centro,2,31,1,651,1,3,3,0,4,7,60,15,500,0,0,0,3,0
92,Norte,1,32,2,450,1,0,1,3,2,18,50,7,500,0,1,0,2,1
93,Centro,1,38,1,3039,1,2,2,0,4,5,47,7,500,1,1,1,2,0
94,Norte,2,30,2,336,1,0,0,2,4,4,58,0,138,2,1,0,3,0
95,Centro,2,36,1,2169,0,3,7,4,2,14,38,5,500,0,0,0,2,0
96,Centro,1,33,2,712,1,7,11,4,4,3,86,61,306,0,1,0,3,0
98,Norte,1,31,2,2833,0,5,4,2,4,2,187,28,71,0,1,1,3,0
99,Centro,1,30,1,1623,1,0,0,0,4,6,5,1,500,0,0,0,1,0
101,Centro,2,37,2,2958,1,0,0,0,2,7,63,77,500,0,1,0,2,0
102,Centro,1,34,1,2169,1,0,2,0,4,6,52,30,491,1,0,0,3,0
103,Centro,2,30,2,1024,1,0,0,0,4,2,25,31,490,0,0,0,2,0
104,Centro,1,37,1,2169,1,0,0,2,2,4,20,7,471,0,0,0,2,0
105,Centro,2,39,1,3400,1,1,0,0,4,5,30,3,107,1,1,1,2,1
108,Centro,2,33,1,1635,1,0,4,0,4,8,42,16,79,5,0,0,2,0
109,Centro,2,31,2,147,1,0,2,1,1,1,47,2,500,2,1,0,2,0
110,Centro,2,44,1,712,1,6,0,4,4,5,65,0,152,0,1,0,5,1
112,Centro,1,45,1,514,1,7,0,1,3,1,87,8,500,3,0,1,3,1
114,Centro,1,34,2,627,1,2,1,0,3,3,41,0,204,0,0,0,3,0
115,Centro,1,31,2,147,1,0,0,0,3,3,28,0,95,2,1,1,2,0
116,Centro,1,51,1,514,1,0,3,0,1,3,62,0,500,1,0,1,4,1
117,Centro,1,35,1,1771,1,2,0,0,4,0,41,0,243,3,1,0,3,1
119,Centro,2,43,1,1623,1,11,4,4,4,3,137,0,500,5,0,0,4,1
121,Centro,1,29,2,712,1,2,0,2,4,4,20,4,78,0,1,0,2,0
122,Centro,1,34,2,712,1,0,1,1,3,4,82,21,500,2,1,1,4,1
123,,1,36,2,590,1,0,3,1,4,3,45,57,500,5,0,0,2,1
124,Centro,2,32,2,364,1,2,3,1,4,3,51,18,500,0,1,1,3,1
126,Centro,1,30,2,1635,0,2,0,1,4,2,36,0,138,1,0,0,3,1
128,Centro,1,33,2,1635,0,0,0,0,4,1,7,0,47,0,0,0,2,0
129,Centro,1,31,2,1460,1,3,1,1,1,2,26,5,287,0,1,0,2,0
130,Centro,1,30,2,1453,1,5,1,0,3,3,74,3,209,0,1,0,2,0
131,Centro,2,33,2,2896,1,0,5,1,4,3,56,14,500,1,1,1,2,0
132,Centro,1,33,2,712,1,0,3,0,3,2,60,0,29,4,1,0,1,0
134,Centro,2,32,2,2213,1,0,1,2,4,3,49,5,47,1,1,0,2,0
136,Centro,2,31,1,2187,1,6,0,1,3,2,43,65,500,0,0,0,3,0
138,Centro,1,32,2,1273,1,3,1,0,4,2,16,0,61,0,1,1,1,0
139,Centro,1,28,2,1635,1,0,1,0,4,4,12,0,46,0,0,0,1,0
142,Centro,2,32,2,1770,1,0,0,0,4,4,16,0,500,0,1,0,2,0
143,Centro,2,28,2,3145,1,0,0,1,4,10,44,5,500,0,1,0,2,0
148,Centro,1,32,2,2169,1,3,6,0,4,18,78,35,500,9,0,0,5,1
149,Centro,1,35,2,2169,1,2,4,0,2,14,117,142,500,4,0,0,3,0
152,Centro,1,35,2,3316,1,7,0,0,2,8,35,38,500,0,0,0,3,0
153,Centro,1,32,2,855,1,2,5,1,2,4,81,4,500,1,1,0,3,1
155,Centro,2,34,2,1453,1,0,0,1,3,4,41,41,500,0,1,0,3,0
156,Centro,1,32,2,2945,1,5,1,0,4,2,28,8,500,0,1,0,4,0
159,Centro,1,27,2,712,1,3,2,1,4,14,83,2,500,3,1,0,3,1
162,Centro,2,29,2,1770,1,1,4,0,4,8,67,0,500,0,1,1,2,0
165,Centro,1,34,2,627,1,3,2,1,4,4,93,5,500,5,0,0,4,1
166,Centro,1,29,2,1019,1,3,2,0,1,7,63,90,500,0,0,0,2,0
168,Centro,1,30,2,712,1,2,0,0,4,7,57,0,500,0,1,1,4,0
169,Centro,2,37,1,627,1,0,2,0,4,9,76,124,500,0,0,0,3,1
170,Centro,2,34,2,1623,1,0,1,0,2,7,40,94,500,0,0,0,2,0
172,Centro,2,34,2,1996,1,0,4,0,4,8,51,37,500,1,0,0,2,0
173,Centro,1,33,2,2557,1,0,0,1,4,3,33,18,500,1,1,1,3,1
174,Centro,2,36,2,712,1,0,4,0,4,6,31,248,500,0,1,0,4,1
175,Centro,2,35,2,3462,1,0,0,2,4,5,97,233,500,2,0,0,5,1
176,Centro,2,31,2,2169,1,2,3,0,4,5,72,222,500,5,0,0,4,1
177,Centro,2,35,2,2213,1,0,2,1,1,3,31,9,500,3,1,1,4,1
178,Centro,2,35,2,651,0,0,1,0,4,0,49,2,500,0,0,0,3,1
180,Centro,1,38,2,712,1,1,3,0,4,5,77,98,500,2,1,0,4,1
181,Centro,1,35,2,2896,1,2,3,0,4,5,86,252,500,3,1,0,3,1
182,Centro,1,32,2,627,1,3,0,1,4,5,53,140,500,0,0,0,3,1
183,Centro,1,34,2,2169,1,0,9,1,1,2,77,95,500,1,0,1,3,1
184,Centro,2,31,2,627,1,9,0,0,4,6,104,42,500,2,0,0,3,1
186,Centro,2,33,2,514,1,2,5,1,4,5,69,0,500,2,0,1,4,1
188,Centro,1,39,1,2687,1,0,4,2,4,5,40,38,500,0,1,1,3,1
190,Centro,1,33,2,1635,1,0,2,0,2,7,113,168,500,2,0,0,4,1
192,Centro,1,30,2,1635,1,2,3,0,4,6,91,30,500,5,0,0,4,1
193,Centro,1,30,2,1635,1,1,5,0,4,5,56,55,500,5,0,0,2,0
194,Centro,2,30,2,693,1,3,2,3,4,3,68,0,500,1,1,1,4,1
196,Centro,1,35,2,2169,1,1,4,3,4,6,61,3,500,3,0,0,3,1
197,Centro,1,31,2,1024,1,0,5,1,4,7,51,22,500,1,0,1,2,0
199,Centro,2,32,2,2169,1,0,4,2,4,4,87,278,500,4,0,0,3,1
200,Centro,2,33,2,712,1,2,1,1,4,6,32,33,500,2,1,0,2,1
201,Centro,2,33,2,2213,1,2,2,1,4,6,70,495,500,2,1,0,3,1
202,Centro,2,36,2,640,1,2,5,2,1,5,51,17,500,3,0,1,3,0
205,Centro,1,34,1,2169,1,0,0,1,1,0,60,10,500,0,0,0,3,1
206,Centro,1,31,2,627,1,3,2,1,1,8,55,15,500,3,0,1,4,0
207,Centro,2,31,2,1393,1,0,0,1,1,2,32,6,500,0,0,0,2,0
208,Centro,1,31,2,3477,1,2,2,0,4,4,64,27,136,2,1,1,3,1
210,Centro,2,28,2,1635,1,0,2,2,1,4,15,12,500,0,0,0,3,1
211,Centro,2,30,2,1771,1,0,5,0,4,4,37,6,500,0,1,1,2,0
212,Centro,1,30,2,1771,1,0,4,1,2,4,25,47,500,0,1,0,3,0
213,Centro,1,35,2,1623,1,0,2,1,4,8,29,40,500,0,0,0,3,1
214,Centro,1,32,2,2213,1,0,2,0,2,5,54,115,500,0,1,0,3,0
216,Centro,1,34,2,1257,1,0,4,1,2,3,53,9,500,1,0,1,4,1
217,Centro,2,42,1,2169,1,5,3,0,2,3,49,36,500,2,0,1,4,1
224,Centro,2,32,2,712,0,2,3,1,4,1,11,2,150,1,1,0,1,0
225,Centro,1,34,2,2169,1,5,1,1,4,7,103,7,500,4,0,1,4,1
226,Centro,1,31,2,2687,0,0,1,2,4,3,104,0,459,4,1,1,5,1
227,Centro,2,31,2,1635,1,0,2,1,4,6,75,15,500,3,0,0,4,1
228,Centro,1,32,2,627,0,0,0,0,1,2,13,5,500,0,0,0,3,1
229,Centro,2,31,2,2687,1,0,1,1,4,4,57,0,500,0,1,0,3,1
230,Centro,2,32,2,1902,1,3,0,1,4,7,50,37,466,0,1,1,3,1
231,Centro,2,32,2,590,1,0,1,0,2,9,36,53,440,0,0,0,2,0
232,Centro,2,31,2,627,1,5,0,0,4,4,39,5,366,3,0,0,4,1
233,Centro,2,34,2,1635,1,5,3,1,2,2,47,23,500,1,0,0,4,1
234,Centro,1,35,2,693,1,5,2,0,4,3,49,0,95,0,1,0,2,0
235,Norte,1,34,1,460,0,14,12,8,4,10,119,43,500,0,1,1,3,0
237,Centro,2,32,1,3400,1,18,6,3,4,5,181,0,466,2,1,1,2,0
238,Centro,2,31,2,693,1,7,4,0,2,7,33,0,133,0,1,0,3,1
239,Centro,2,35,2,712,1,0,1,0,4,1,15,0,137,0,1,0,3,1
240,Centro,1,30,1,712,1,0,1,0,4,5,28,1,120,0,1,0,3,0
241,Norte,2,32,1,3485,1,8,5,7,4,12,94,20,120,1,1,0,4,1
242,Centro,2,31,2,627,0,1,0,0,4,5,12,0,106,0,0,0,4,1
243,Centro,1,32,2,210,1,3,2,1,4,4,77,6,164,1,1,1,2,0
244,Centro,2,31,1,712,0,0,0,0,4,5,3,0,62,0,1,0,2,0
245,Centro,1,32,2,2945,1,3,4,1,4,4,16,0,89,0,1,0,3,0
246,Centro,2,33,2,693,0,0,0,0,4,4,3,0,83,0,1,0,2,0
247,Norte,2,33,2,461,0,2,0,1,4,1,20,4,147,0,1,0,3,1
248,Centro,2,34,1,1393,1,3,3,2,4,2,69,23,130,0,0,0,4,1
249,Centro,2,31,1,712,1,6,8,2,4,8,76,6,73,0,1,0,2,0
250,Centro,2,30,1,712,1,3,3,2,4,12,100,32,194,0,1,0,3,1
251,Centro,2,33,2,712,0,0,0,0,4,0,4,0,35,0,1,0,2,0
252,Centro,1,31,2,712,0,0,0,0,4,7,6,0,51,0,1,0,3,0
253,Centro,2,33,2,712,1,3,0,0,4,3,29,1,104,1,1,1,3,0
254,Centro,1,34,2,712,1,0,0,1,4,7,39,0,63,0,1,0,3,0
255,Centro,2,33,2,712,1,4,5,0,4,5,85,89,500,0,1,0,3,0
256,Centro,2,32,1,712,0,7,4,3,4,5,27,5,89,0,1,0,3,0
257,Centro,2,30,1,1453,1,3,1,0,4,5,75,24,133,0,1,1,3,0
258,Centro,2,36,2,40,1,0,1,0,4,3,22,0,11,0,1,1,3,0
259,Centro,2,34,1,2422,0,0,0,0,4,3,2,0,30,0,0,0,2,0
260,Centro,2,31,1,693,1,3,0,0,4,4,21,4,95,0,1,0,3,1
261,Centro,2,38,1,2557,1,5,7,1,2,4,45,0,2,0,1,0,2,0
262,Centro,2,32,1,1453,1,6,4,0,4,4,55,3,312,1,1,1,3,0
263,Norte,2,32,2,2829,0,0,0,0,4,1,3,0,0,0,1,0,2,0
264,Centro,2,34,1,712,1,8,4,6,4,9,66,3,260,0,1,0,3,0
265,Norte,2,35,1,461,1,3,2,1,4,9,43,21,77,0,1,0,3,1
266,Centro,2,31,2,514,1,7,5,0,4,6,96,10,7,0,0,0,3,0
267,Centro,2,32,2,1402,1,2,4,3,4,2,56,0,20,0,0,1,3,0
270,Centro,1,31,1,1008,0,3,5,0,4,5,81,0,50,1,0,1,5,1
271,Norte,2,31,2,460,0,0,0,0,4,5,8,0,74,0,1,0,2,0
272,Centro,2,30,1,3039,1,1,2,2,4,9,131,17,105,0,1,0,2,0
273,Centro,1,28,2,2948,1,7,6,1,4,5,97,0,26,0,1,0,2,0
274,Norte,2,34,2,147,1,0,3,0,4,5,30,7,179,0,1,0,2,0
275,Norte,1,33,1,3536,0,0,0,0,4,6,4,0,500,0,1,0,2,0
276,Norte,1,40,1,712,1,5,5,1,4,5,65,5,206,0,1,0,3,1
277,Centro,1,33,2,710,1,4,4,0,4,5,86,3,105,0,1,0,3,0
278,Centro,2,32,1,712,1,0,0,1,3,2,39,0,10,0,1,1,3,0
279,Centro,2,36,2,712,1,0,0,0,3,1,14,0,17,0,1,0,2,1
280,Centro,2,31,2,712,1,4,2,1,4,3,35,0,7,0,1,1,3,1
281,Centro,2,32,1,712,0,0,0,0,4,4,6,0,3,0,1,0,2,0
282,Centro,2,34,1,712,1,0,0,0,3,3,53,0,25,0,1,1,3,1
283,Centro,1,34,1,712,1,0,0,0,4,1,6,0,36,0,1,0,3,1
284,Centro,2,34,1,1024,1,1,1,0,4,2,136,1,88,6,0,0,3,1
287,Centro,2,31,2,712,0,0,0,0,4,5,11,0,28,0,1,0,3,0
288,Centro,1,35,1,2948,0,1,2,1,4,3,35,0,57,0,1,0,4,1
289,Centro,2,32,1,712,1,0,0,1,1,4,17,0,2,0,1,0,2,0
290,Centro,2,31,2,2948,1,0,0,0,4,2,15,0,140,0,1,0,4,1
291,Centro,1,31,1,1453,0,2,3,3,4,2,23,0,6,0,1,0,5,1
293,Centro,2,29,1,659,0,6,8,5,4,2,36,298,500,0,0,1,5,1
295,Centro,2,32,1,1402,1,3,3,1,3,5,36,0,72,0,0,1,3,1
296,Centro,2,32,1,2213,1,6,5,0,4,9,61,13,500,0,1,0,2,0
297,Centro,2,32,1,2169,0,2,0,0,4,5,68,0,500,0,0,0,4,1
298,Centro,1,31,1,1635,0,10,16,7,4,9,228,42,500,7,0,1,5,1
299,Centro,1,31,1,2169,0,0,0,0,4,7,3,0,500,0,0,0,3,0
301,Centro,1,33,2,2169,0,3,5,7,4,5,149,22,437,3,0,0,3,0
305,Centro,1,33,2,2732,1,3,3,3,4,10,100,30,500,0,0,1,2,0
306,Centro,2,32,1,590,0,11,5,1,4,5,147,430,500,0,0,0,3,1
307,Norte,1,34,1,2169,0,5,9,2,4,6,28,13,500,0,0,0,3,1
308,Centro,1,32,1,590,0,15,13,5,4,2,252,141,500,4,0,1,4,1
309,Centro,1,30,1,712,1,7,10,5,4,7,161,71,500,2,1,0,3,1
310,Centro,1,32,1,2169,1,11,6,4,3,4,85,40,500,1,0,1,3,0
311,Centro,1,33,1,2169,0,4,11,5,4,5,220,121,500,0,0,1,3,0
312,Centro,1,35,1,2169,1,8,7,2,1,3,195,63,500,2,0,1,4,1
313,Centro,1,35,1,2169,0,10,4,1,4,5,117,46,500,0,0,0,3,0
314,Centro,1,30,1,2169,1,6,7,4,4,8,104,105,500,1,0,0,4,0
315,Centro,1,32,2,2169,1,3,4,1,4,7,70,43,500,2,0,0,3,0
316,Centro,1,31,1,2169,0,0,7,6,4,6,154,49,500,3,0,0,4,1
318,Centro,1,32,1,1623,1,8,9,6,4,9,196,10,500,4,0,1,5,1
320,Centro,2,31,2,712,0,8,6,2,4,7,144,122,500,3,1,0,4,1
322,Centro,2,33,1,614,0,9,8,2,4,5,142,223,500,5,0,1,5,1
323,Centro,2,31,1,2169,0,15,11,7,4,13,223,93,500,5,0,1,5,1
325,Centro,2,31,1,712,1,8,5,1,4,10,105,91,500,0,1,1,4,1
326,Centro,2,33,1,1635,1,4,3,1,4,2,89,80,500,0,0,0,3,0
328,Centro,1,33,1,2169,0,10,9,2,4,3,98,253,500,0,0,0,2,0
329,Centro,2,31,1,2169,0,7,11,2,4,7,93,86,500,0,0,0,1,0
330,Centro,2,31,1,1024,1,6,4,3,3,9,148,219,500,0,0,0,2,0
331,Centro,2,30,1,688,1,3,0,0,4,9,49,22,500,0,1,0,2,0
334,Centro,1,31,2,3368,1,1,8,2,4,6,92,6,499,3,1,1,2,0
335,Centro,1,31,1,2422,1,8,2,3,4,9,170,62,500,0,0,1,4,1
336,Centro,1,36,1,2169,0,6,0,4,4,5,113,58,486,0,0,1,4,1
338,Centro,1,31,2,710,0,0,1,4,4,7,86,48,392,0,1,1,3,0
339,Centro,1,32,2,2557,0,0,0,0,4,8,28,0,288,1,1,0,3,0
340,Centro,2,34,1,514,1,4,3,0,4,6,62,21,290,0,0,0,3,1
342,Centro,1,31,2,460,0,1,2,2,4,4,132,36,500,0,1,1,3,1
343,Norte,1,30,1,461,0,8,12,5,4,7,240,109,500,5,1,1,5,1
344,Centro,1,32,1,2422,0,9,4,6,4,11,57,78,500,0,0,0,1,0
346,Centro,1,31,2,1024,0,8,15,4,1,9,68,69,500,7,0,0,3,0
347,Centro,1,35,1,1635,0,8,5,1,4,4,228,139,500,7,0,0,4,0
348,Centro,1,30,1,2213,1,4,8,2,2,6,145,38,500,0,1,1,3,0
349,Centro,1,31,1,514,1,3,3,1,1,4,27,6,500,0,0,0,2,0
350,Centro,1,33,1,1453,1,10,7,0,2,9,143,78,500,0,1,0,2,1
352,Centro,2,31,1,712,0,5,13,3,4,5,216,527,500,6,1,1,4,1
354,Centro,1,31,1,712,0,8,17,1,2,8,153,324,500,0,1,0,3,1
355,Centro,1,37,2,3485,0,12,18,4,1,2,210,124,500,4,1,0,5,1
356,Centro,2,35,1,2169,0,8,11,5,4,7,236,199,500,5,0,1,4,1
357,Centro,2,33,2,2213,0,7,10,5,4,3,91,28,500,0,1,0,3,1
358,Norte,1,30,1,2169,1,3,5,1,4,5,24,0,226,0,0,0,2,0
359,Centro,1,32,1,712,0,7,0,0,4,10,48,0,366,6,1,1,4,1
360,Centro,1,33,1,712,0,0,0,0,4,5,3,0,27,0,1,0,1,0
361,Centro,1,30,2,1635,0,16,13,7,4,6,250,195,500,3,0,0,4,1
363,Centro,2,35,1,712,1,1,3,2,4,11,47,21,500,0,1,1,3,1
364,Norte,1,32,1,2833,1,12,9,5,4,6,183,160,500,0,1,1,3,0
365,Centro,2,33,1,712,0,17,11,5,4,15,172,72,500,4,1,1,4,1
366,Centro,1,33,1,712,1,6,6,4,2,6,188,35,500,2,1,1,3,1
367,Centro,1,32,1,2169,0,6,6,3,2,7,122,6,500,3,0,1,4,1
368,Centro,1,31,1,712,0,11,0,2,4,6,132,67,347,2,1,0,3,1
369,Centro,1,31,1,627,0,7,7,1,1,5,121,55,245,0,0,0,2,1
370,Centro,1,35,1,2948,1,3,2,3,2,5,135,58,500,0,1,1,3,1
371,Centro,1,29,1,1453,0,3,6,6,1,12,121,70,500,2,1,1,4,1
372,Centro,2,32,2,1611,0,5,10,5,2,3,184,292,500,2,0,0,5,1
373,Centro,1,30,1,590,0,7,0,0,4,8,58,35,500,0,0,0,2,0
374,Centro,2,35,2,853,1,7,4,1,4,5,203,22,500,0,1,1,3,1
375,Centro,2,32,2,645,0,0,5,0,2,6,48,75,500,0,0,0,3,1
376,Centro,1,35,1,712,1,7,1,3,2,9,127,30,500,1,1,1,4,1
377,Centro,2,32,1,590,0,2,0,0,4,4,45,56,500,0,0,0,2,0
378,Centro,2,32,1,2169,0,6,5,3,4,7,57,11,500,0,0,0,2,0
379,Centro,1,32,1,1635,0,10,13,9,4,10,192,127,500,3,0,1,5,1
381,Centro,1,32,2,1069,1,5,8,5,2,5,83,1,500,1,1,0,2,0
382,Centro,1,31,1,640,1,6,19,9,4,5,240,101,500,1,0,0,3,1
383,Centro,2,32,1,2169,1,12,3,0,4,8,45,4,193,5,0,0,5,1
384,Centro,2,31,1,590,0,7,6,1,4,6,74,203,500,0,0,0,2,1
386,Centro,1,34,1,1056,0,12,18,15,4,14,417,43,305,3,1,0,3,0
388,Centro,2,33,2,1453,1,6,9,3,4,4,218,289,500,0,1,1,3,1
389,Centro,1,33,1,2169,1,4,2,2,4,2,165,3,500,0,0,0,2,0
390,Centro,1,33,2,712,1,8,13,1,4,9,172,54,500,2,1,1,4,1
391,Centro,2,34,2,1635,0,0,1,0,4,5,25,9,500,0,0,0,2,0
392,Centro,1,31,1,2587,1,7,3,0,2,5,50,19,500,0,1,0,2,0
393,Centro,1,31,1,2683,1,6,11,6,1,8,232,322,500,1,1,0,5,1
394,Centro,2,31,2,2694,1,4,1,3,4,9,85,52,500,0,1,0,2,0
396,Sur,1,32,1,3400,1,7,2,1,4,8,58,6,65,0,1,0,2,0
397,Centro,1,34,1,712,1,0,2,2,4,1,37,0,40,0,1,0,3,0
398,Centro,1,36,1,2169,0,0,5,2,2,4,25,0,82,0,0,0,3,1
399,Centro,1,33,1,1623,1,13,15,2,1,4,252,139,500,5,0,1,5,1
400,Centro,1,35,1,1770,1,2,5,0,4,5,40,1,500,0,1,1,3,1
402,Centro,1,35,1,2169,0,3,8,3,1,8,75,52,500,0,0,1,5,1
403,Centro,1,32,1,1402,1,2,2,1,4,7,33,7,500,1,0,0,2,0
